"no","time_date","time_hours","sourceip","destinationip","protocol","length","info","info_cont1","info_cont2","info_cont3","info_cont4","info_cont5","info_cont6","info_cont7","__dt"
"182083","1970-01-03","05:56:55.061839","fe80::695d:d39c:6fe8:612","ff02::1:ff00:fa9","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182084","1970-01-03","05:56:55.294964","fe80::4a8:b1f0:5819:1034","ff02::1:ff19:1034","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182085","1970-01-03","05:56:55.910231","fe80::981:b1fd:8de1:811e","ff02::1:ffe1:811e","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182086","1970-01-03","05:56:55.947621","fe80::69b0:5ca7:a676:2c5a","ff02::1:ffdb:11ee","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182074","1970-01-03","05:56:53.964982","fe80::e8ff:97da:2f7f:abb3","ff02::1:ffc8:928c","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182087","1970-01-03","05:56:56.446426","fe80::f802:c758:21ff:4cef","ff02::1:ff6c:3a78","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182088","1970-01-03","05:56:56.447972","fe80::69b0:5ca7:a676:2c5a","ff02::1:ff00:cc7","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182090","1970-01-03","05:56:56.458596","fe80::e8ff:97da:2f7f:abb3","ff02::1:ff7f:abb3","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182091","1970-01-03","05:56:56.752802","fe80::91d7:c7cc:5795:f857","ff02::1:ff00:974","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182093","1970-01-03","05:56:57.297524","fe80::4a8:b1f0:5819:1034","ff02::1:ff00:99e","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182092","1970-01-03","05:56:57.111443","fe80::f106:5909:32ae:f4cb","ff02::1:ff00:4f7","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182095","1970-01-03","05:56:58.613890","fe80::f106:5909:32ae:f4cb","ff02::1:ffae:f4cb","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182094","1970-01-03","05:56:57.938135","fe80::f802:c758:21ff:4cef","ff02::1:ffff:4cef","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182096","1970-01-03","05:56:58.799547","fe80::4a8:b1f0:5819:1034","ff02::1:ff0b:2224","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182089","1970-01-03","05:56:56.458501","fe80::e8ff:97da:2f7f:abb3","ff02::1:ff00:76e","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182097","1970-01-03","05:56:58.939493","fe80::f802:c758:21ff:4cef","ff02::1:ff00:280","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182100","1970-01-03","05:56:59.511834","fe80::294d:3ea3:b53c:c77f","ff02::1:ff00:f69","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182102","1970-01-03","05:57:00.247419","fe80::91d7:c7cc:5795:f857","ff02::1:ff95:f857","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182101","1970-01-03","05:56:59.941397","fe80::69b0:5ca7:a676:2c5a","ff02::c","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182098","1970-01-03","05:56:59.217393","fe80::e1ff:dec7:bebd:f5d0","ff02::1:ff01:fcd7","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182103","1970-01-03","05:57:00.361868","fe80::5860:41c8:b74d:ba93","ff02::1:ff4d:ba93","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182099","1970-01-03","05:56:59.360524","fe80::5860:41c8:b74d:ba93","ff02::1:ff00:fa5","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182104","1970-01-03","05:57:00.479314","fe80::7479:68ba:3dc6:1d14","ff02::1:ffc6:1d14","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182106","1970-01-03","05:57:00.818511","fe80::b4ae:c3ed:7921:ab75","ff02::1:ff00:994","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182105","1970-01-03","05:57:00.558329","fe80::4c7b:f8cd:4e3e:dd3c","ff02::1:ff3e:dd3c","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182107","1970-01-03","05:57:00.979791","fe80::7479:68ba:3dc6:1d14","ff02::1:ff00:d25","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182108","1970-01-03","05:57:01.096773","fe80::b504:f453:742b:7a21","ff02::1:ff00:2c6","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182109","1970-01-03","05:57:01.154864","fe80::5dd3:6bb3:7720:1e83","ff02::1:ff43:e352","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182110","1970-01-03","05:57:01.442978","fe80::69b0:5ca7:a676:2c5a","ff02::1:ff76:2c5a","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182111","1970-01-03","05:57:02.062638","fe80::695d:d39c:6fe8:612","ff02::1:ff1d:6565","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182120","1970-01-03","05:57:36.302208","fe80::da58:d7ff:fe00:f72","ff02::1","ICMPv6","198","Router","Advertisement","from","d8:58:d7:00:0f:72","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182149","1970-01-03","05:58:58.095070","fe80::da58:d7ff:fe00:f72","ff02::1","ICMPv6","86","Multicast","Listener","Query","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182112","1970-01-03","05:57:02.098386","fe80::b504:f453:742b:7a21","ff02::1:ff2b:7a21","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182151","1970-01-03","05:58:58.616074","fe80::f106:5909:32ae:f4cb","ff02::1:ff00:4f7","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182152","1970-01-03","05:58:58.719212","fe80::e1ff:dec7:bebd:f5d0","ff02::1:ffbd:f5d0","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182153","1970-01-03","05:58:58.979895","fe80::7479:68ba:3dc6:1d14","ff02::1:ff00:d25","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182150","1970-01-03","05:58:58.321498","fe80::b4ae:c3ed:7921:ab75","ff02::1:ffa9:9bf6","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182156","1970-01-03","05:58:59.303189","fe80::4a8:b1f0:5819:1034","ff02::1:ff00:99e","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182158","1970-01-03","05:59:00.061547","fe80::695d:d39c:6fe8:612","ff02::1:ff00:fa9","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182157","1970-01-03","05:58:59.864001","fe80::5860:41c8:b74d:ba93","ff02::1:ff00:fa5","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182154","1970-01-03","05:58:59.013736","fe80::294d:3ea3:b53c:c77f","ff02::1:ff00:f69","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182161","1970-01-03","05:59:01.110166","fe80::f106:5909:32ae:f4cb","ff02::1:ffae:f4cb","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182159","1970-01-03","05:59:00.365022","fe80::5860:41c8:b74d:ba93","ff02::1:ff4d:ba93","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182162","1970-01-03","05:59:01.251305","fe80::91d7:c7cc:5795:f857","ff02::1:ff00:974","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182160","1970-01-03","05:59:00.945980","fe80::69b0:5ca7:a676:2c5a","ff02::c","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182164","1970-01-03","05:59:01.561906","fe80::4c7b:f8cd:4e3e:dd3c","ff02::1:ff3e:dd3c","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182166","1970-01-03","05:59:01.958887","fe80::e8ff:97da:2f7f:abb3","ff02::1:ffc8:928c","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182163","1970-01-03","05:59:01.457720","fe80::e8ff:97da:2f7f:abb3","ff02::1:ff00:76e","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182165","1970-01-03","05:59:01.822659","fe80::b4ae:c3ed:7921:ab75","ff02::1:ff00:994","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182167","1970-01-03","05:59:02.018344","fe80::294d:3ea3:b53c:c77f","ff02::1:ff3c:c77f","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182168","1970-01-03","05:59:02.518646","fe80::294d:3ea3:b53c:c77f","ff02::1:ff4b:1942","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182169","1970-01-03","05:59:02.563879","fe80::4c7b:f8cd:4e3e:dd3c","ff02::1:ff00:c04","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182170","1970-01-03","05:59:02.565505","fe80::695d:d39c:6fe8:612","ff02::1:ffe8:612","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182172","1970-01-03","05:59:02.753825","fe80::91d7:c7cc:5795:f857","ff02::1:ff75:80ea","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182171","1970-01-03","05:59:02.565745","fe80::695d:d39c:6fe8:612","ff02::1:ff1d:6565","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182173","1970-01-03","05:59:02.948922","fe80::69b0:5ca7:a676:2c5a","ff02::1:ff00:cc7","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182174","1970-01-03","05:59:03.449159","fe80::69b0:5ca7:a676:2c5a","ff02::1:ffdb:11ee","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182177","1970-01-03","05:59:03.799619","fe80::4a8:b1f0:5819:1034","ff02::1:ff0b:2224","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182176","1970-01-03","05:59:03.661442","fe80::5dd3:6bb3:7720:1e83","ff02::1:ff00:b30","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182175","1970-01-03","05:59:03.476453","fe80::7479:68ba:3dc6:1d14","ff02::1:ffc6:1d14","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182178","1970-01-03","05:59:04.065609","fe80::4c7b:f8cd:4e3e:dd3c","ff02::1:ff92:eff9","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182179","1970-01-03","05:59:04.103824","fe80::b504:f453:742b:7a21","ff02::1:ff84:cc98","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182181","1970-01-03","05:59:04.217454","fe80::e1ff:dec7:bebd:f5d0","ff02::1:ff01:fcd7","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182182","1970-01-03","05:59:04.614772","fe80::f106:5909:32ae:f4cb","ff02::1:ffcd:badf","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182180","1970-01-03","05:59:04.161766","fe80::5dd3:6bb3:7720:1e83","ff02::1:ff20:1e83","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182183","1970-01-03","05:59:04.652749","fe80::5dd3:6bb3:7720:1e83","ff02::1:ff43:e352","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182184","1970-01-03","05:59:04.940785","fe80::f802:c758:21ff:4cef","ff02::1:ff6c:3a78","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182186","1970-01-03","05:59:05.541642","fd2d:ab8c:225:0:1139:8099:7ca9:9bf6","ff02::1:ff00:1","ICMPv6","86","Neighbor","Solicitation","for","fd2d:ab8c:225::1","from","08:00:27:53:c0:11","NULL","NULL","2021-02-16 00:00:00.000"
"182185","1970-01-03","05:59:05.463692","fe80::e8ff:97da:2f7f:abb3","ff02::1:ff7f:abb3","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182188","1970-01-03","05:59:05.719095","fe80::e1ff:dec7:bebd:f5d0","ff02::1:ff00:3a7","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182190","1970-01-03","05:59:05.818157","fe80::b4ae:c3ed:7921:ab75","ff02::1:ff21:ab75","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182189","1970-01-03","05:59:05.747964","fe80::91d7:c7cc:5795:f857","ff02::1:ff95:f857","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182191","1970-01-03","05:59:05.917672","fe80::981:b1fd:8de1:811e","ff02::1:ff68:ef0a","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182195","1970-01-03","05:59:06.418141","fe80::981:b1fd:8de1:811e","ff02::1:ffe1:811e","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182193","1970-01-03","05:59:05.980185","fe80::7479:68ba:3dc6:1d14","ff02::1:ffb1:5cc9","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182194","1970-01-03","05:59:06.096680","fe80::b504:f453:742b:7a21","ff02::1:ff00:2c6","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182196","1970-01-03","05:59:06.803296","fe80::4a8:b1f0:5819:1034","ff02::1:ff19:1034","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182199","1970-01-03","05:59:07.098662","fe80::b504:f453:742b:7a21","ff02::1:ff2b:7a21","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182200","1970-01-03","05:59:07.364844","fe80::5860:41c8:b74d:ba93","ff02::1:ff4a:c304","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182192","1970-01-03","05:59:05.917819","fe80::981:b1fd:8de1:811e","ff02::1:ff00:ab7","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182197","1970-01-03","05:59:06.943916","fe80::f802:c758:21ff:4cef","ff02::1:ffff:4cef","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182201","1970-01-03","05:59:07.444858","fe80::f802:c758:21ff:4cef","ff02::1:ff00:280","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182202","1970-01-03","05:59:07.446284","fe80::69b0:5ca7:a676:2c5a","ff02::1:ff76:2c5a","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182221","1970-01-03","06:01:03.531989","fe80::da58:d7ff:fe00:f72","ff02::1","ICMPv6","86","Multicast","Listener","Query","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182223","1970-01-03","06:01:03.559135","fe80::695d:d39c:6fe8:612","ff02::1:ff00:fa9","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182203","1970-01-03","05:59:10.542923","fe80::b4ae:c3ed:7921:ab75","ff02::1:ff00:f72","ICMPv6","86","Neighbor","Solicitation","for","fe80::da58:d7ff:fe00:f72","from","08:00:27:53:c0:11","NULL","NULL","2021-02-16 00:00:00.000"
"182224","1970-01-03","06:01:03.615859","fe80::f106:5909:32ae:f4cb","ff02::1:ffcd:badf","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182222","1970-01-03","06:01:03.558028","fe80::4c7b:f8cd:4e3e:dd3c","ff02::1:ff3e:dd3c","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182225","1970-01-03","06:01:03.820455","fe80::b4ae:c3ed:7921:ab75","ff02::1:ff21:ab75","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182229","1970-01-03","06:01:04.302307","fe80::4a8:b1f0:5819:1034","ff02::1:ff0b:2224","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182228","1970-01-03","06:01:04.219617","fe80::e1ff:dec7:bebd:f5d0","ff02::1:ff01:fcd7","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182227","1970-01-03","06:01:04.154796","fe80::5dd3:6bb3:7720:1e83","ff02::1:ff20:1e83","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182226","1970-01-03","06:01:03.946696","fe80::69b0:5ca7:a676:2c5a","ff02::c","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182231","1970-01-03","06:01:05.015292","fe80::294d:3ea3:b53c:c77f","ff02::1:ff3c:c77f","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182232","1970-01-03","06:01:05.059833","fe80::4c7b:f8cd:4e3e:dd3c","ff02::1:ff92:eff9","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182234","1970-01-03","06:01:05.465885","fe80::e8ff:97da:2f7f:abb3","ff02::1:ff7f:abb3","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182233","1970-01-03","06:01:05.097501","fe80::b504:f453:742b:7a21","ff02::1:ff00:2c6","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182237","1970-01-03","06:01:05.656672","fe80::5dd3:6bb3:7720:1e83","ff02::1:ff43:e352","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182238","1970-01-03","06:01:05.865528","fe80::5860:41c8:b74d:ba93","ff02::1:ff00:fa5","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182236","1970-01-03","06:01:05.608837","fe80::f106:5909:32ae:f4cb","ff02::1:ff00:4f7","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182235","1970-01-03","06:01:05.516070","fe80::294d:3ea3:b53c:c77f","ff02::1:ff00:f69","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182241","1970-01-03","06:01:06.251174","fe80::91d7:c7cc:5795:f857","ff02::1:ff75:80ea","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182239","1970-01-03","06:01:05.945280","fe80::f802:c758:21ff:4cef","ff02::1:ff6c:3a78","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182240","1970-01-03","06:01:06.222792","fe80::e1ff:dec7:bebd:f5d0","ff02::1:ff00:3a7","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182242","1970-01-03","06:01:06.251331","fe80::91d7:c7cc:5795:f857","ff02::1:ff00:974","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182246","1970-01-03","06:01:07.064831","fe80::695d:d39c:6fe8:612","ff02::1:ffe8:612","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182243","1970-01-03","06:01:06.410563","fe80::981:b1fd:8de1:811e","ff02::1:ff00:ab7","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182245","1970-01-03","06:01:06.911545","fe80::981:b1fd:8de1:811e","ff02::1:ff68:ef0a","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182244","1970-01-03","06:01:06.600021","fe80::b504:f453:742b:7a21","ff02::1:ff2b:7a21","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182247","1970-01-03","06:01:07.484669","fe80::7479:68ba:3dc6:1d14","ff02::1:ff00:d25","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182248","1970-01-03","06:01:07.659633","fe80::5dd3:6bb3:7720:1e83","ff02::1:ff00:b30","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182249","1970-01-03","06:01:07.938089","fe80::f802:c758:21ff:4cef","ff02::1:ffff:4cef","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
"182251","1970-01-03","06:01:08.064478","fe80::4c7b:f8cd:4e3e:dd3c","ff02::1:ff00:c04","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-16 00:00:00.000"
